v-sweep,id,gm,
-4.53000000e-01,-5.05799296e-07,7.49716911e-06,
-4.54000000e-01,-5.13354070e-07,7.61332153e-06,
-4.55000000e-01,-5.21025939e-07,7.73135156e-06,
-4.56000000e-01,-5.28816773e-07,7.85126453e-06,
-4.57000000e-01,-5.36728468e-07,7.97308708e-06,
-4.58000000e-01,-5.44762948e-07,8.09687251e-06,
-4.59000000e-01,-5.52922213e-07,8.22265278e-06,
-4.60000000e-01,-5.61208253e-07,8.35043146e-06,
-4.61000000e-01,-5.69623076e-07,8.48025827e-06,
-4.62000000e-01,-5.78168770e-07,8.61217586e-06,
-4.63000000e-01,-5.86847428e-07,8.74619843e-06,
